iso3,country_name,income_level,ilostat_year,exposed_SEX_F,exposed_SEX_M,sub_SEX_F,sub_SEX_M,both_SEX_F,both_SEX_M,aug_SEX_F,aug_SEX_M,matched_weight_SEX_F,matched_weight_SEX_M,matched_codes_SEX_F,matched_codes_SEX_M,exposed_gap_pp,sub_gap_pp,both_gap_pp,aug_gap_pp,domain,unit_note
PAK,Pakistan,Lower middle income,2021,0.3793399160846125,0.37723435971810326,0.15417894848905786,0.1724579088788149,0.1975278111481353,0.18956675569472758,0.027633156447419423,0.01520969514456063,0.9999999999999996,0.9999999999999994,42,85,0.21055563665092203,-1.8278960389757044,0.7961055453407723,1.2423461302858794,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
PER,Peru,Upper middle income,2024,0.5027291956753789,0.4878169770361861,0.20924165763546917,0.19495268522282164,0.2752762613640739,0.26215621651968896,0.018211276675835997,0.03070807529367553,1,1.0000000000000002,80,84,1.4912218639192787,1.4288972412647538,1.3120044844384948,-1.2496798617839533,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
PHL,Philippines,Lower middle income,2023,0.5162602113225424,0.45154232411219664,0.23016398825802478,0.19803678128829005,0.2742858908242681,0.23246729743706498,0.011810332240249669,0.02103824538684174,1,0.9999999999999999,85,86,6.471788721034577,3.2127206969734727,4.181859338720309,-0.922791314659207,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
POL,Poland,High income,2024,0.5815780315192798,0.5998371828093991,0.25728263440421634,0.2739760886759788,0.3020437510640645,0.29317156718853815,0.022225858081932014,0.03250513172909628,0.9999999999999998,1.0000000000000004,70,77,-1.8259151290119346,-1.6693454271762442,0.8872183875526352,-1.0279273647164269,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
PRT,Portugal,High income,2024,0.555649316363612,0.6052513650251284,0.23671552406867175,0.2677797641321501,0.2905296701542382,0.3049665384812164,0.028404122140702162,0.03250506241176172,1.0000000000000002,1.0000000000000002,69,76,-4.96020486615164,-3.1064240063478357,-1.4436868326978214,-0.4100940271059561,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
ROU,Romania,High income,2024,0.5953759704495675,0.5454116551989135,0.294617658017188,0.2635273472613761,0.2819950753544418,0.2515575604972827,0.018763237077937537,0.030326747440254893,0.9999999999999998,1.0000000000000002,56,63,4.996431525065392,3.1090310755811865,3.0437514857159123,-1.1563510362317355,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
RWA,Rwanda,Low income,2024,0.21579453370595428,0.21956306436372375,0.06358074051414378,0.0700073792023531,0.1348678508513247,0.1295518428265835,0.01734594234048576,0.020003842334787216,0.9999999999999993,0.9999999999999999,51,68,-0.376853065776947,-0.6426638688209321,0.5316008024741192,-0.26578999943014553,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
SEN,Senegal,Lower middle income,2023,0.298553610508209,0.28004066855852783,0.127574385973271,0.11104498736688755,0.16281996889901737,0.14912586480680692,0.008159255635920539,0.01986981638483341,1,0.9999999999999993,42,68,1.8512941949681172,1.6529398606383459,1.3694104092210446,-1.171056074891287,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
SGP,Singapore,High income,2024,0.6656216465297797,0.7007692701154439,0.307650310522633,0.32644351123054594,0.3191648050360831,0.3305709318124938,0.03880653097106367,0.043754827072404114,1,0.9999999999999997,73,74,-3.5147623585664145,-1.879320070791296,-1.140612677641073,-0.4948296101340441,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
SLV,El Salvador,Upper middle income,2024,0.5091381561298466,0.45018334803107574,0.25818183917349774,0.2070765934405263,0.23336195105593383,0.2115651729865704,0.01759436590041504,0.03154158160397899,0.9999999999999997,1,63,74,5.8954808098770854,5.110524573297143,2.179677806936342,-1.3947215703563953,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
SRB,Serbia,Upper middle income,2019,0.591411722245894,0.5973453992107404,0.25944731524824227,0.2551948078842046,0.27019690926291573,0.26778060883750443,0.061767497734735895,0.07436998248903143,1.0000000000000002,1,81,87,-0.5933676964846368,0.425250736403765,0.24163004254112996,-1.2602484754295533,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
SVK,Slovak Republic,High income,2023,0.648463889156658,0.6541430609596741,0.27556781178986123,0.27973254849148466,0.30257695490699654,0.2953149583329099,0.07031912245980049,0.0790955541352791,0.9999999999999997,0.9999999999999996,80,80,-0.5679171803016136,-0.4164736701623428,0.726199657408666,-0.8776431675478619,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
SWE,Sweden,High income,2024,0.5488157363682752,0.6250345348771477,0.21281681783390766,0.2606216205091064,0.30140262613950536,0.3232761043413998,0.03439747661395601,0.040966894176362165,1.0000000000000002,1,62,70,-7.621879850887248,-4.780480267519876,-2.1873478201894447,-0.6569417562406157,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
THA,Thailand,Upper middle income,2024,0.5610641590187121,0.539649840920904,0.2656615474435369,0.24779158273357763,0.2795300302881673,0.2712517703172761,0.015872581287007595,0.020606487870050563,1.0000000000000007,0.9999999999999993,84,85,2.141431809780814,1.78699647099593,0.8278259970891211,-0.4733906583042968,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
TUN,Tunisia,Lower middle income,2023,0.5498688449583742,0.4776325013601513,0.25517226320524944,0.2072265985420841,0.2647969305349489,0.23447220091517154,0.029899651218175637,0.03593370190289562,1,0.9999999999999993,71,84,7.22363435982229,4.794566466316533,3.0324729619777364,-0.6034050684719982,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
TUR,Turkiye,Upper middle income,2024,0.5515658646479207,0.5793257595184305,0.2435715002629488,0.26228636228554225,0.28519687171866864,0.28991518057311894,0.022797492666303296,0.027124216659769478,1.0000000000000002,1.0000000000000009,84,87,-2.7759894870509783,-1.8714862022593453,-0.47183088544502927,-0.43267239934661816,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
TZA,Tanzania,Lower middle income,2024,0.16574572751496755,0.1687354628386723,0.08392558564400916,0.07917736814667181,0.08074993761811414,0.08700298177587944,0.0010702042528442854,0.002555112916121066,1.0000000000000007,0.9999999999999997,57,75,-0.2989735323704751,0.4748217497337351,-0.62530441577653,-0.14849086632767808,Industry ISIC-2,country x sex; ISIC Rev.4 2-digit all-economy employment weights
